TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
43405999,-0.3094031,-0.7105154,-9.84162,0.003982683,-0.0002883259,-4.82113e-05,-0.007117605,1.089811,-0.07022495,1.089834242452464,1.0920944188230424,7.096738589231069,7.126204562256021
43426330,-0.319381,-0.7094738,-9.839419,0.003703044,-3.077608e-05,5.664975e-05,-0.007651674,1.088124,-0.06972869,1.0881509029040974,1.0903827207453898,7.0748325152587395,7.103883504258208
43445900,-0.3171788,-0.7046363,-9.842718,0.004081965,-0.0002890624,0.000105145,-0.007735826,1.087519,-0.06974903,1.0875465131960573,1.0897808704280154,7.066975574730289,7.096043514666286
43465933,-0.315368,-0.697603,-9.853466,0.004105308,-0.0006613731,4.931942e-05,-0.008251576,1.087113,-0.06968008,1.0871443157536556,1.0893750854615183,7.0617495105710155,7.090760009025135
43485862,-0.3228826,-0.7072555,-9.850103,0.004422338,-0.001246184,-2.702506e-05,-0.008593147,1.086895,-0.06936332,1.0869289687925165,1.0891399604099494,7.058952134622171,7.087699473836673
43505910,-0.3232844,-0.7112204,-9.830571,0.004696784,-0.001354121,2.560523e-06,-0.008972533,1.087099,-0.06881196,1.08713602743605,1.0893116303374704,7.06164183434288,7.089933972231154
43526333,-0.3242393,-0.7082356,-9.826637,0.004543214,-0.001164926,-0.0001080394,-0.009637759,1.085541,-0.06847546,1.085583782616313,1.0877412549415206,7.041490590750266,7.069506700267981
43546106,-0.3166172,-0.7065189,-9.832704,0.003876791,-0.0009469736,7.529229e-05,-0.009746468,1.084566,-0.06819396,1.0846097925034952,1.0867514978940478,7.028860951916987,7.056647188595365
43565994,-0.3153487,-0.7037029,-9.840709,0.003635731,-0.00114169,0.0001613125,-0.009987581,1.084045,-0.06772152,1.0840910080796868,1.086204178812778,7.022138549950409,7.049541120470291
43585936,-0.3137697,-0.6959152,-9.839569,0.003452318,-0.001339086,0.0003790816,-0.01033602,1.084339,-0.0678554,1.0843882608320878,1.0865092063759056,7.02598995387688,7.0535009768491115
43605964,-0.3219508,-0.6923739,-9.849741,0.003331403,-0.001204063,0.0005200007,-0.0108342,1.08471,-0.06770537,1.0847641052273256,1.086874961123163,7.0308611548381,7.058250657170949
43626349,-0.3276793,-0.6943301,-9.842505,0.003340452,-0.0006769856,0.0005434344,-0.01155702,1.08344,-0.06737515,1.0835016374289799,1.0855944036097471,7.014505394909901,7.041628374664095
43645877,-0.3291095,-0.7001039,-9.840526,0.003576386,-0.0001405952,0.000524393,-0.01184468,1.082375,-0.0669836,1.0824398075963866,1.0845103686633257,7.000763723989082,7.027572369936119
43665966,-0.3126817,-0.7094368,-9.8355,0.003945027,-0.0001003453,0.0004643883,-0.01205991,1.081455,-0.06660508,1.081522241312775,1.0835712229180021,6.988899891763894,7.0154064059376875
43685882,-0.3219376,-0.7092655,-9.833953,0.004494162,-0.0003899549,0.0002086038,-0.01272709,1.081451,-0.06620735,1.0815258869860065,1.083550486786329,6.988947009219687,7.015137903053971
43706166,-0.3289061,-0.7077439,-9.834237,0.004920552,-0.0009603724,3.771791e-05,-0.01331641,1.081681,-0.06599598,1.0817629650419207,1.083774230138569,6.992011397404319,7.018035326926877
