TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
20278491,-0.303525,-0.7052833,-9.849572,0.003181281,0.0005345806,7.493269e-05,-0.01171417,0.06421225,-0.14477,0.06527200647177471,0.15880424342205532,0.02545609810238711,0.1506822566798871
20298438,0.1018827,-0.83635,-9.825215,0.01867052,0.001964992,0.02053267,0.005633975,0.06431883,-0.1418336,0.06456511106526128,0.15583781202208125,0.024907705062045406,0.14510540634358143
20318457,0.3113706,-0.9653208,-9.347291,0.02750627,0.006931666,0.0648612,0.02706728,0.07262442,-0.1415984,0.07750447746378786,0.16142196538728798,0.03589149056093543,0.1556908791842314
20338910,0.5326701,-0.7481104,-9.913762,0.03159982,0.01056232,0.1072877,0.03585452,0.06933552,-0.1359565,0.07805742077535485,0.15677095021192797,0.03640544160515227,0.146848356711346
20358678,0.3782594,-0.2512615,-10.09081,0.02479715,0.01264234,0.1240867,0.05179093,0.09418369,-0.1611159,0.10748426811529677,0.1936780863316524,0.06902838565637898,0.2241294267224187
20378485,0.1172883,-0.4515482,-9.872164,0.0172921,0.01314704,0.1067331,0.05904292,0.07826339,-0.1211916,0.09803685335841059,0.15588017361736065,0.05742706708310053,0.1451843054486965
20398413,0.3613478,-0.6935909,-10.19654,0.02242309,0.003578435,0.071181,0.1056952,0.06358931,-0.1658728,0.12334940473839386,0.20670960652363524,0.09091007700466369,0.2553049470392077
20418514,1.208883,-1.299877,-10.01436,-0.005666913,-0.03526572,0.05336101,0.1105241,0.07927329,-0.09858161,0.13601408452154543,0.16798263308576336,0.11053649134969877,0.16860353598509656
20438861,2.096003,-1.205583,-9.744917,-0.01902751,-0.0321511,0.06956118,0.2024248,0.07209684,-0.1493306,0.21488079019080694,0.26167419072079995,0.2758881801083279,0.4091284579840788
20458395,2.156246,-0.503749,-9.784442,-0.02342034,-0.03552986,0.0732895,0.2338028,0.09686229,-0.1417668,0.25307321571411723,0.2900756420213943,0.3826751637585076,0.5027596716123914
20478458,2.176805,-0.2522186,-9.815921,-0.02612904,-0.01936647,0.04399823,0.2849114,0.09399496,-0.1407535,0.3000159301693188,0.3313926766203677,0.5378071111732855,0.6561811090527293
20498472,2.118957,-0.3848876,-9.999514,-0.0249685,-0.008596468,-0.007314954,0.3381058,0.08778897,-0.1486808,0.34931709841818637,0.37964248383965266,0.7290840506026228,0.861167282827247
20518666,2.489573,-1.371394,-10.03564,-0.01261511,-0.009320663,-0.04800485,0.4017558,0.0787698,-0.1455947,0.4094049391808555,0.4345229808580554,1.001484115248438,1.1281410698402756
20538832,2.882316,-1.148965,-9.863791,-0.01470359,-0.005593138,-0.06311575,0.4790375,0.06721739,-0.1757932,0.4837304041763988,0.5146827693744003,1.3981207459498561,1.5827676597181402
20558441,2.915402,-1.155195,-9.744246,-0.0108878,-0.00910445,-0.05287218,0.5415246,0.07482613,-0.1748324,0.5466697743024914,0.573946173631027,1.785615856762223,1.9682499060985392
20578505,3.269957,-1.041507,-10.06142,-0.009830959,-0.011431,-0.02958489,0.6063811,0.06395157,-0.160804,0.6097440788910335,0.6305916017191118,2.2214323544124825,2.375933464748082
20598453,2.702564,-0.9400809,-9.463655,-0.004141218,-0.004535223,0.004093099,0.6803438,0.05485163,-0.1604637,0.6825513808586845,0.7011597439455484,2.7836114153847795,2.9374592945154765
20618455,3.347612,-1.360295,-10.54443,0.01807163,-0.006326869,0.0447671,0.7583233,0.04373671,-0.1481993,0.7595835221517869,0.7739057821498714,3.447378584568972,3.5786077038788995
20638911,2.779075,-0.8555327,-10.00299,0.004852286,-0.01331141,0.08715556,0.8139105,0.06203966,-0.1265075,0.8162715365754006,0.8260165670126814,3.981137848003414,4.076762629652008
20658509,3.221245,-0.7390435,-10.27631,0.001747757,-0.01776747,0.1380357,0.88577,0.04229149,-0.2271422,0.8867790384455533,0.9154073639900763,4.698602951582859,5.006874586232378
20678753,2.825264,-0.4427177,-9.492472,0.004978444,-0.01405949,0.1937583,0.9520845,0.08264021,-0.1145886,0.9556643236247203,0.9625096605744039,5.4569334392083375,5.535388459026848
20698427,3.035715,-0.3355702,-10.3079,-0.002487892,-0.007122306,0.2294935,1.01062,0.07570284,-0.1877877,1.0134513823484903,1.0307026363871181,6.136825133694794,6.347528849815752
20718511,2.242246,-0.4511048,-9.80004,-0.007713535,0.001477621,0.2240493,1.072406,0.09891957,-0.1785117,1.0769585461683215,1.0916529380722952,6.930042268235784,7.1204441697812
20738856,2.568471,-0.3927619,-11.04167,0.003410298,0.006437537,0.1662908,1.135001,0.08947708,-0.1495267,1.1385224713839979,1.148299460880835,7.744994671631798,7.878585119858816
20758429,2.359621,-0.2852521,-9.505643,-0.02458591,0.006053257,0.08047076,1.186055,0.1195261,-0.2568996,1.1920624780632139,1.2194303408093348,8.490552385847106,8.884886877616063
20778474,2.728336,-0.6840624,-10.39566,-0.02266652,0.00152227,0.002612113,1.287136,0.09687639,-0.167697,1.2907765559675433,1.3016245239101913,9.954972101676708,10.123002747435482
20798480,2.977814,-1.154482,-10.2065,-0.01540464,-0.005666714,-0.0574827,1.320228,0.09004169,-0.1460587,1.3232949323269003,1.3313311465475997,10.462879130584282,10.590344665062283
20818509,2.795041,-0.9872812,-10.18696,-0.02561052,-0.0154072,-0.0917609,1.39698,0.09796418,-0.1905017,1.4004106901059676,1.413308529184609,11.717871853254357,11.934709967029127
20839075,2.381954,-0.8159016,-9.515729,-0.01664418,-0.02482478,-0.1052049,1.447929,0.08808389,-0.1392505,1.4506057909434018,1.4572741205650988,12.57293653529323,12.68879597825097
