TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
23301757,-0.344474,-0.7123211,-9.828588,0.001185476,0.001097508,8.841411e-06,-0.02488142,0.07038188,-0.0610885,0.07465047952659647,0.09645983063327863,0.033296847208966016,0.055594381081659774
23321769,-0.3433436,-0.7146887,-9.836364,0.001216932,0.001082197,-7.610434e-05,-0.02508236,0.07092461,-0.0613073,0.07522915051242902,0.0970464328046719,0.033815064893759655,0.0562726104676674
23342157,-0.3444809,-0.7133329,-9.84437,0.001246487,0.001201707,-0.0001161903,-0.02537167,0.07147689,-0.06121048,0.07584634099718325,0.09746481572593979,0.03437218796989948,0.056758857069336116
23361727,-0.3359771,-0.7194257,-9.834835,0.001262954,0.001137854,-0.0002707541,-0.02529165,0.07194809,-0.06068741,0.07626398373000587,0.09746361858087714,0.03475176640586433,0.05675746275760023
23381763,-0.3348099,-0.7185313,-9.827052,0.001238713,0.0008540243,-0.000222142,-0.02540826,0.07248785,-0.06031081,0.07681190060042846,0.09765992973940849,0.03525290674125436,0.056986334713319556
23401938,-0.3428113,-0.71329,-9.826503,0.001438698,0.0006740578,-0.0001333266,-0.02574508,0.07307789,-0.06000149,0.07748023716444408,0.09799676501435443,0.035869043227574546,0.05738011157083964
23421770,-0.3431311,-0.71656,-9.827147,0.001843719,0.0003604876,-1.344603e-05,-0.02593996,0.07367585,-0.05975422,0.07810897770438492,0.098344187453212,0.036453549078194,0.05778768575484919
23442165,-0.3519964,-0.711337,-9.841459,0.002009046,0.0001866156,8.162852e-05,-0.02641538,0.07437423,-0.05995815,0.07892590442077493,0.09911749663939158,0.037220057872107866,0.05870006188685731
23461748,-0.3535494,-0.7129581,-9.852072,0.002018142,-7.285439e-05,7.634243e-05,-0.02665599,0.07497389,-0.06018554,0.07957151490710856,0.09976936007464315,0.037831465258057896,0.0594747031279802
23481772,-0.3409581,-0.7188966,-9.841513,0.001954013,-0.0003288793,9.779401e-05,-0.02679754,0.07535571,-0.05989058,0.0799786920351646,0.09991732958997704,0.03821963229844281,0.05965124969554279
23501742,-0.3431163,-0.7156724,-9.829161,0.001691777,-2.985441e-05,0.0003416062,-0.02711244,0.07605844,-0.0596021,0.08074633550810341,0.10036125259479975,0.038956824920473525,0.06018247660882326
23521769,-0.3411101,-0.7093516,-9.834545,0.001280305,0.0003057624,0.0005986589,-0.02719785,0.0768594,-0.05958273,0.0815296903770798,0.10098114738521938,0.03971636521757043,0.060928222960231496
23542119,-0.3437693,-0.713023,-9.838108,0.001187748,-0.0001233466,0.000832675,-0.02747076,0.07730052,-0.05960953,0.08203665672885506,0.10140665221803202,0.0402118279573068,0.06144277195656167
23561948,-0.3443702,-0.7170053,-9.84778,0.0008672203,-0.0003660608,0.0009210727,-0.02760046,0.07785854,-0.05979957,0.08260591772471994,0.10197904792322833,0.04077183241778062,0.0621383641365854
23581791,-0.3350267,-0.7193898,-9.84586,0.0006113154,-0.0001269469,0.000716367,-0.0277042,0.0783978,-0.05979034,0.08314888900328134,0.10241397609601728,0.041309583011318,0.0626695194362787
23601751,-0.3518648,-0.7138441,-9.837206,0.000715366,8.008866e-05,0.0006467309,-0.02846584,0.07917022,-0.05961691,0.08413220418932336,0.10311354779902639,0.04229241099598015,0.06352861234472004
23621801,-0.3610949,-0.7112616,-9.830261,0.001054471,0.0002994056,0.0004841328,-0.02903731,0.07968952,-0.05940764,0.08481500439112469,0.10355120791297463,0.04298167019495233,0.0640690446449107
23642117,-0.3558576,-0.7113513,-9.828144,0.001746885,0.0001654154,0.000300853,-0.02938162,0.08039724,-0.05879168,0.08559787259880937,0.10384342747937589,0.04377879986581595,0.06443115814821979
23661722,-0.3563486,-0.7064781,-9.828962,0.001984728,5.956709e-05,9.489286e-05,-0.02983071,0.0812208,-0.05890989,0.08652565869003309,0.10467599892791182,0.04473297043017099,0.06546846189054827
23681769,-0.3544265,-0.7118788,-9.823581,0.002090798,0.0003840162,-0.0003030594,-0.03026637,0.08160542,-0.05807719,0.08703733524386705,0.10463487814610098,0.04526359891496096,0.06541703490478017
23701735,-0.3480771,-0.7163311,-9.824624,0.002163388,0.000472164,-0.0004405018,-0.03049661,0.08229441,-0.05806087,0.08776339293088092,0.10523059328872521,0.046021918503972685,0.06616402963928515
23721950,-0.349618,-0.7162741,-9.834718,0.002009245,0.0002860331,-0.0002618122,-0.03091213,0.08285729,-0.05801151,0.08843579754421282,0.10576495440249147,0.046729819466503966,0.06683769783907256
23742142,-0.3454167,-0.7149134,-9.846066,0.002328512,-0.0002541548,-8.528132e-05,-0.03113539,0.08352173,-0.05829735,0.0891363668355683,0.10650761902168078,0.04747311905855387,0.06777964063526329
