TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
17538856,0.001862283,-0.0005330063,-0.0001489637,-0.3975411,-0.7639956,-9.827546
17558444,0.001655259,-0.00019269,-0.0001870365,-0.3996081,-0.7615708,-9.828361
17578528,0.001436981,-0.0002910137,-0.0001623909,-0.4008501,-0.760062,-9.839016
17598516,0.001130321,-6.478118e-05,-0.0002109499,-0.4014109,-0.7630663,-9.848125
17618432,0.0008963689,0.0007331525,-9.608654e-05,-0.4042442,-0.7624475,-9.836671
17639027,0.0007810912,0.001036844,0.0001237056,-0.4087787,-0.7621474,-9.829585
17658484,0.0007243845,0.001140476,0.0002342413,-0.3990874,-0.7616727,-9.832302
17678535,0.0008595031,0.001172242,0.0001608633,-0.3899027,-0.7642967,-9.835456
17698438,0.001097204,0.001127619,1.207788e-05,-0.3990327,-0.7640377,-9.837873
17718454,0.001507418,0.0006528303,-0.000203576,-0.4006889,-0.7556377,-9.828018
17738922,0.002162093,-1.539058e-05,-0.0002673679,-0.403749,-0.760139,-9.820569
17758451,0.002442345,4.60406e-05,-0.0003996273,-0.4077905,-0.7626636,-9.812181
17778492,0.002397127,0.0006950114,-0.0006917822,-0.4093754,-0.7621865,-9.815443
17798652,0.001897581,0.0008355684,-0.0006106202,-0.4107048,-0.7623515,-9.822933
17818486,0.001690153,0.0006401213,-0.0005657572,-0.3977435,-0.7664024,-9.827221
17838856,0.001744153,0.0009256837,-0.0003586446,-0.4001279,-0.7640643,-9.823737
17858447,0.001658107,0.00145264,-0.0002266066,-0.4030202,-0.7680026,-9.83395
17878490,0.001602546,0.001346535,-0.0001284138,-0.4035757,-0.7645254,-9.837462
17898439,0.001303158,0.00144897,1.525116e-05,-0.4018393,-0.7635942,-9.826206
17918529,0.0008556491,0.001534954,0.0001440261,-0.4028963,-0.762778,-9.817293
17938847,0.0009009839,0.001267867,0.0002174629,-0.4023888,-0.7632188,-9.825202
17958630,0.001374561,0.0005339903,0.0002378148,-0.3984263,-0.7676862,-9.838562
17978501,0.001510394,0.0002136529,0.0003153393,-0.3991084,-0.7623195,-9.833887
17998506,0.001249974,0.0004156415,0.0004539506,-0.394898,-0.7584621,-9.826047
18018522,0.0008877263,0.0005272329,0.0004924115,-0.3967772,-0.7601786,-9.83362
18038850,0.0006679336,0.0006233412,0.000406611,-0.4032742,-0.7582073,-9.828093
18058408,0.0005635112,0.0006497378,0.0001995145,-0.4136381,-0.7564678,-9.832164
18078526,0.0009764683,0.0002860834,0.0002299073,-0.4138343,-0.7557818,-9.831425
18098472,0.001377747,-0.0003114971,0.0002815122,-0.4124144,-0.758549,-9.826419
18118665,0.001573962,-0.0008918176,0.000149057,-0.4097209,-0.7525713,-9.818328
18138843,0.001927518,-0.0009916129,-8.11717e-05,-0.3958514,-0.7556425,-9.821035
18158475,0.002325899,-0.0007060391,-0.0003853776,-0.3955696,-0.7582729,-9.823251
18178546,0.002085658,0.0002572661,-0.0003401914,-0.3962532,-0.7600927,-9.830638
18198503,0.001833928,0.0007672942,-0.0002577954,-0.4054349,-0.7620862,-9.833883
18218447,0.001583729,0.0006931161,-0.0002859873,-0.4110628,-0.7574245,-9.826156
18238933,0.001556533,0.0002637662,-0.0004282685,-0.4064148,-0.7584525,-9.818994
18258408,0.001706411,3.156392e-05,-0.0004545956,-0.3988182,-0.7585639,-9.823591
18278714,0.002013167,-0.0002779953,-0.0004062147,-0.4023088,-0.7612731,-9.82049
18298432,0.001931896,-0.000112736,-0.0002324127,-0.4088254,-0.7583138,-9.827502
18318497,0.002033856,0.0003159846,-0.0001759891,-0.4188226,-0.7565495,-9.831586
18338823,0.002362709,0.0008378681,-0.0001431464,-0.4123413,-0.7617087,-9.835422
18358402,0.002372968,0.0009397084,-1.815419e-05,-0.406767,-0.7666032,-9.82726
18378465,0.001965831,0.0007338654,-0.0001368059,-0.3998602,-0.769904,-9.817557
18398503,0.001894354,0.0004795175,-0.0002689252,-0.4028065,-0.766789,-9.816171
18418507,0.00227008,0.0002318783,-0.0003493681,-0.4059885,-0.7628892,-9.827331
18439085,0.00257844,2.751788e-05,-0.000271781,-0.4151674,-0.7605104,-9.825723
18458460,0.00257094,-0.0003377562,-0.0001239631,-0.4114464,-0.7597356,-9.820174
18478537,0.00236833,-0.0004995792,-0.000162159,-0.4089547,-0.7564823,-9.824498
18498502,0.002276497,-0.0002443643,-0.0004287728,-0.4121043,-0.7571914,-9.829311
18518487,0.002049194,2.168031e-05,-0.0006472601,-0.4211963,-0.75368,-9.830737
18538845,0.00195365,0.0003695261,-0.0007411591,-0.4118216,-0.7598028,-9.824645
18558482,0.001827466,0.00107884,-0.0008325794,-0.4035352,-0.7632161,-9.820557
18578511,0.001661884,0.001515869,-0.0008734983,-0.4013596,-0.7600358,-9.81549
18598651,0.001850279,0.001247183,-0.0009724367,-0.4022437,-0.7624431,-9.831675
18618464,0.002093425,0.001340887,-0.0008349958,-0.3985981,-0.7615284,-9.833636
18638928,0.002001344,0.001528818,-0.0006182792,-0.3993109,-0.761139,-9.833023
18658461,0.001690769,0.001340534,-0.0004006354,-0.404824,-0.7647753,-9.828506
18678488,0.001515462,0.001249148,-0.0002131296,-0.3992786,-0.7655223,-9.812669
18698435,0.001266329,0.001008545,-0.0001575204,-0.4092664,-0.7647921,-9.819378
18718530,0.0008576754,0.0007739501,-6.042145e-05,-0.409872,-0.7623562,-9.830489
18738873,0.000802986,0.0001388563,-0.0001477102,-0.4019348,-0.7632268,-9.819519
18758633,0.001027864,0.0001983069,-0.0003315601,-0.3967088,-0.7589139,-9.818372
18778468,0.001267679,0.0003506617,-0.0003129549,-0.3945828,-0.7594023,-9.820615
18798511,0.001390607,0.0002627565,-0.0002088936,-0.3956334,-0.7616577,-9.822742
18818531,0.001350217,0.0004938513,-3.057106e-05,-0.3985973,-0.7599364,-9.825271
18838852,0.001304072,0.0005717911,0.0001121145,-0.3995158,-0.760859,-9.837614
18858403,0.00120451,0.000101232,8.973143e-05,-0.4044175,-0.7614039,-9.836963
18878468,0.00122613,3.565182e-05,0.000203312,-0.412971,-0.7608602,-9.831109
18898465,0.001358331,-0.0001462426,0.0001013752,-0.4182589,-0.7663339,-9.821608
18918682,0.001644374,-0.0004753137,2.453864e-05,-0.4052527,-0.7621964,-9.829854
18938857,0.001771247,-0.0004973304,1.215741e-05,-0.4090466,-0.7561532,-9.832257
