TimeUS,Roll,Pitch,Yaw,VN,VE,VD
28545313,2.53,0.36,359.96,0.1032164,0.4540665,-0.3906662
28565333,2.53,0.35,359.96,0.1034136,0.4547234,-0.3906653
28585346,2.53,0.35,359.96,0.1033186,0.4555933,-0.3907964
28605332,2.54,0.36,359.96,0.1034847,0.4566852,-0.3908798
28625291,2.54,0.36,359.96,0.1036402,0.4571667,-0.3906353
28645272,2.54,0.36,359.96,0.1036622,0.4576379,-0.3903723
28665370,2.54,0.36,359.96,0.1039366,0.4586254,-0.3904703
28685315,2.54,0.36,359.96,0.1041691,0.4594638,-0.3903811
28705344,2.54,0.36,359.96,0.1049724,0.4605325,-0.3902331
28725304,2.54,0.36,359.96,0.1048673,0.4608864,-0.3899905
28745313,2.54,0.36,359.96,0.1053755,0.4612661,-0.3896694
28765377,2.54,0.36,359.96,0.1055192,0.4619928,-0.3895971
28785346,2.54,0.37,359.95,0.1058478,0.4628274,-0.3893518
28805290,2.54,0.37,359.96,0.1060615,0.4640625,-0.3894643
28825317,2.54,0.37,359.96,0.1061854,0.4642788,-0.3890722
28845288,2.54,0.37,359.95,0.1064183,0.4645057,-0.388945
28865339,2.54,0.37,359.96,0.1063654,0.4651656,-0.3885917
28885327,2.54,0.37,359.96,0.1064332,0.4658562,-0.3885338
28905325,2.54,0.38,359.96,0.1067125,0.4670975,-0.3887593
28925345,2.53,0.38,359.96,0.1064215,0.4673159,-0.3884461
28945287,2.54,0.38,359.96,0.1060892,0.4676117,-0.3880544
28965341,2.54,0.38,359.96,0.1063503,0.4683129,-0.3877814
28985288,2.54,0.38,359.96,0.1065297,0.4692632,-0.3881542
29005290,2.54,0.38,359.96,0.1064333,0.4702373,-0.3885735
29025334,2.54,0.38,359.96,0.1065502,0.4700692,-0.3884357
29045317,2.54,0.38,359.96,0.1069105,0.4706372,-0.3882345
29065309,2.54,0.38,359.96,0.1065498,0.4713477,-0.3884648
29085320,2.54,0.38,359.96,0.1062192,0.4720113,-0.3889053
29105302,2.55,0.38,359.96,0.1062388,0.4728934,-0.3892147
29125320,2.55,0.39,359.96,0.1059511,0.4733459,-0.3893664
29145294,2.55,0.39,359.95,0.1060631,0.4737846,-0.3892433
29165351,2.55,0.39,359.96,0.1059913,0.4743457,-0.3891618
29185316,2.55,0.39,359.96,0.1064752,0.4751556,-0.3891454
29205298,2.55,0.39,359.96,0.1066056,0.4762093,-0.3890624
29225287,2.55,0.39,359.95,0.1067474,0.4765703,-0.3885973
29245287,2.55,0.39,359.96,0.1069148,0.4773461,-0.3876215
29265307,2.55,0.39,359.96,0.1072731,0.4783425,-0.387393
29285324,2.55,0.39,359.96,0.1073414,0.4793516,-0.3869488
29305293,2.55,0.39,359.96,0.10745,0.4807893,-0.3870115
29325289,2.55,0.4,359.95,0.1073903,0.4810354,-0.3859158
29345321,2.55,0.4,359.96,0.1073622,0.4816518,-0.3853162
29365339,2.55,0.4,359.96,0.1073149,0.4824322,-0.384646
29385290,2.56,0.4,359.95,0.1073548,0.483676,-0.3844844
29405336,2.56,0.4,359.95,0.1072847,0.4846636,-0.3840917
29425302,2.56,0.4,359.95,0.106856,0.484905,-0.3837097
29445299,2.56,0.4,359.95,0.1064598,0.4859189,-0.3835478
29465305,2.56,0.4,359.95,0.1064842,0.4867879,-0.3831042
29485272,2.56,0.4,359.95,0.1066219,0.4878279,-0.3830748
29505338,2.56,0.4,359.95,0.106584,0.488899,-0.3830846
29525289,2.56,0.4,359.95,0.1060771,0.4891673,-0.3824395
29545312,2.57,0.41,359.95,0.106188,0.4898083,-0.3825026
29565292,2.57,0.41,359.95,0.1061033,0.4907535,-0.3825728
29585378,2.57,0.41,359.95,0.1061174,0.4915727,-0.3827602
29605352,2.57,0.41,359.95,0.1063605,0.4927705,-0.3824643
29625356,2.57,0.42,359.95,0.1060176,0.4931442,-0.3818417
29645287,2.57,0.42,359.95,0.1054732,0.4935757,-0.3818135
29665290,2.57,0.42,359.95,0.1058529,0.4942652,-0.3817249
29685318,2.56,0.42,359.95,0.105775,0.4950479,-0.3815754
29705323,2.56,0.43,359.95,0.1057591,0.4961695,-0.3819111
29725287,2.57,0.43,359.95,0.1051624,0.49665,-0.3820876
29745333,2.57,0.43,359.95,0.1049706,0.4971466,-0.3822631
29765315,2.57,0.44,359.95,0.1046637,0.4977783,-0.3817481
29785287,2.57,0.44,359.95,0.1047855,0.4990008,-0.3816307
29805319,2.57,0.44,359.95,0.1044456,0.5003961,-0.3817579
29825321,2.57,0.44,359.95,0.1044677,0.5009123,-0.381408
29845321,2.57,0.44,359.95,0.1042054,0.5015952,-0.3810694
29865299,2.57,0.44,359.95,0.1043702,0.5024892,-0.3807867
29885355,2.57,0.44,359.95,0.1043094,0.5036433,-0.38066
29905385,2.57,0.43,359.94,0.1042499,0.5045924,-0.3805736
29925287,2.57,0.43,359.94,0.1041116,0.5053636,-0.3802148
29945293,2.57,0.43,359.94,0.1041602,0.5057902,-0.3796607
